-0.013589184650485989,-0.3140033753699034,-0.011095421636815884,7.287415161079253,-12.920590581932114,-0.03903951868414879,-8.702210426330566,656.1473027752907,1247.134180216697
-0.013906763333719426,-0.32099857544987415,-0.010780404838887113,7.421593788361634,-12.985298337974594,0.09513910859823227,-8.766918182373047,655.9516850995094,1247.134180216697
-0.014282982194742224,-0.3288499468748486,-0.010438881099217881,7.465483929312314,-12.964337530174301,0.13902924954891205,-8.745957374572754,656.2113286541969,1247.134180216697
-0.014206054159713833,-0.3380341045286104,-0.010742062026452521,7.59689281443366,-12.957919302024887,0.27043813467025757,-8.73953914642334,655.8466435956032,1247.134180216697
-0.014050919118076443,-0.3467533946382951,-0.01022304054375473,7.648609082496251,-12.938459577598618,0.3221544027328491,-8.72007942199707,655.5976201581032,1247.134180216697
-0.014604154241205083,-0.3554993590008996,-0.010519773859981173,7.797404955422963,-12.95272273067479,0.47095027565956116,-8.734342575073242,655.5471440838844,1247.134180216697
-0.013985774715307918,-0.3635294872185556,-0.009958789899114475,7.854236821925725,-12.885562124290512,0.527782142162323,-8.667181968688965,655.6953984784157,1247.134180216697
-0.015111241164251563,-0.37314243169051986,-0.010178616109882185,7.990101794993962,-12.957820119895981,0.6636471152305603,-8.739439964294434,655.7436772870094,1247.134180216697
-0.014265623302727303,-0.3810779473222688,-0.009831116067022881,8.083513240611637,-12.92581385616307,0.7570585608482361,-8.707433700561523,655.5901128338844,1247.134180216697
-0.013271276280314472,-0.39049116070261536,-0.009790622176564765,8.179663519656742,-12.91220873836522,0.8532088398933411,-8.693828582763672,655.6945439862282,1247.134180216697
-0.014257798210604144,-0.39876255865660937,-0.010155944769805162,8.282921771800602,-12.892355146446274,0.9564670920372009,-8.673974990844727,655.2784062909157,1247.134180216697
-0.01472596144828256,-0.4072228845782095,-0.00984456440910588,8.392963926589573,-12.910512151756333,1.0665092468261719,-8.692131996154785,655.4140874432594,1247.134180216697
-0.013332466787795254,-0.4155695245913716,-0.009843318882566265,8.465265910422886,-12.87182444576268,1.1388112306594849,-8.653444290161133,655.6987554120094,1247.134180216697
-0.013947885351355051,-0.4250245419277821,-0.009244694393177997,8.61436299542197,-12.900572958030747,1.2879083156585693,-8.6821928024292,655.6705571698219,1247.134180216697
-0.014571774033841776,-0.43390853281960523,-0.009488070911186187,8.666177909171665,-12.898787679710434,1.3397232294082642,-8.680407524108887,655.5178472088844,1247.134180216697
-0.014855010280769725,-0.4424582980697192,-0.009543211123351623,8.756069104468907,-12.89246481899266,1.4296144247055054,-8.674084663391113,655.1511479901344,1247.134180216697
-0.01467191879098128,-0.45068711760227254,-0.009498628893034282,8.837363879478062,-12.891858282127426,1.5109091997146606,-8.673478126525879,655.1234990643532,1247.134180216697
-0.014664119521160908,-0.459396919375795,-0.00890297247874984,8.946265260970677,-12.864103498497055,1.6198105812072754,-8.645723342895508,655.1149541424782,1247.134180216697
